,idx,fk,ratio
743,148,41,0.4999999999999999
744,148,50,0.4999999999999999
745,149,149,0.9999999999999998
746,149,1138,0.3162277660168379
747,149,0,0.0
748,149,1,0.0
749,149,2,0.0
750,150,150,1.0000000000000002
751,150,1242,1.0000000000000002
752,150,30,0.6666666666666669
753,150,407,0.6666666666666669
754,150,468,0.6666666666666669
755,151,151,0.9999999999999998
756,151,1255,0.9999999999999998
757,151,33,0.4999999999999999
758,151,34,0.4999999999999999
759,151,41,0.4999999999999999
760,152,152,1.0000000000000002
761,152,14,0.408248290463863
762,152,17,0.408248290463863
763,152,81,0.408248290463863
764,152,139,0.408248290463863
765,153,153,0.9999999999999998
766,153,0,0.0
767,153,1,0.0
768,153,2,0.0
769,153,3,0.0
770,154,154,1.0
771,154,2,0.35355339059327373
772,154,9,0.35355339059327373
773,154,16,0.35355339059327373
774,154,51,0.35355339059327373
775,155,155,1.0000000000000002
776,155,702,0.6666666666666669
777,155,1179,0.6666666666666669
778,155,1314,0.6666666666666669
779,155,1708,0.6666666666666669
780,156,156,1.0
781,156,0,0.0
782,156,1,0.0
783,156,2,0.0
784,156,3,0.0
785,157,157,1.0
786,157,33,0.35355339059327373
787,157,34,0.35355339059327373
788,157,41,0.35355339059327373
789,157,50,0.35355339059327373
790,158,158,0.9999999999999998
791,158,33,0.4999999999999999
792,158,34,0.4999999999999999
793,158,41,0.4999999999999999
794,158,50,0.4999999999999999
795,159,159,1.0000000000000002
796,159,460,0.6666666666666669
797,159,1298,0.6666666666666669
798,159,1700,0.6666666666666669
799,159,232,0.5773502691896258
800,160,160,0.9999999999999998
801,160,1261,0.9999999999999998
802,160,2,0.4999999999999999
803,160,9,0.4999999999999999
804,160,16,0.4999999999999999
805,161,161,1.0000000000000002
806,161,1177,1.0000000000000002
807,161,162,0.408248290463863
808,161,237,0.408248290463863
809,161,963,0.408248290463863
810,162,162,0.9999999999999998
811,162,155,0.408248290463863
812,162,159,0.408248290463863
813,162,161,0.408248290463863
814,162,460,0.408248290463863
815,163,163,1.0000000000000002
816,163,1097,0.408248290463863
817,163,729,0.3333333333333334
818,163,847,0.3333333333333334
819,163,1241,0.3333333333333334
820,164,164,0.9999999999999998
821,164,1194,0.9999999999999998
822,164,33,0.4999999999999999
823,164,34,0.4999999999999999
824,164,41,0.4999999999999999
825,165,165,1.0
826,165,1193,0.8944271909999159
827,165,1002,0.5773502691896258
828,165,219,0.35355339059327373
829,165,339,0.35355339059327373
830,166,166,1.0000000000000002
831,166,637,0.408248290463863
832,166,816,0.408248290463863
833,166,1731,0.408248290463863
834,166,115,0.3333333333333334
835,167,167,0.9999999999999998
836,167,33,0.4999999999999999
837,167,34,0.4999999999999999
838,167,41,0.4999999999999999
839,167,50,0.4999999999999999
840,168,168,0.9999999999999998
841,168,1456,0.408248290463863
842,168,1809,0.408248290463863
843,168,1786,0.35355339059327373
844,168,1496,0.3162277660168379
845,169,169,1.0
846,169,0,0.0
847,169,1,0.0
848,169,2,0.0
849,169,3,0.0
850,170,170,1.0
851,170,0,0.0
852,170,1,0.0
853,170,2,0.0
854,170,3,0.0
855,171,171,1.0000000000000002
856,171,884,0.6666666666666669
857,171,425,0.5773502691896258
858,171,1832,0.5773502691896258
859,171,499,0.5163977794943223
860,172,172,0.9999999999999998
861,172,1528,0.7071067811865475
862,172,964,0.4999999999999999
863,172,68,0.408248290463863
864,172,108,0.408248290463863
865,173,173,0.9999999999999998
866,173,1202,0.9999999999999998
867,173,33,0.4999999999999999
868,173,34,0.4999999999999999
869,173,41,0.4999999999999999
870,174,174,1.0
871,174,100,0.35355339059327373
872,174,145,0.35355339059327373
873,174,186,0.35355339059327373
874,174,203,0.35355339059327373
875,175,175,0.9999999999999998
876,175,118,0.4999999999999999
877,175,177,0.4999999999999999
878,175,211,0.4999999999999999
879,175,242,0.4999999999999999
880,176,176,0.9999999999999998
881,176,1208,0.9999999999999998
882,176,33,0.4999999999999999
883,176,34,0.4999999999999999
884,176,41,0.4999999999999999
885,177,177,0.9999999999999998
886,177,1237,0.9999999999999998
887,177,118,0.4999999999999999
888,177,175,0.4999999999999999
889,177,211,0.4999999999999999
890,178,178,1.0000000000000002
891,178,1171,1.0000000000000002
892,178,107,0.6666666666666669
893,178,940,0.6666666666666669
894,178,1166,0.6666666666666669
895,179,179,0.9999999999999998
896,179,0,0.0
897,179,1,0.0
898,179,2,0.0
899,179,3,0.0
900,180,180,0.9999999999999998
901,180,589,0.4999999999999999
902,180,834,0.408248290463863
903,180,1383,0.408248290463863
904,180,124,0.35355339059327373
905,181,181,0.9999999999999999
906,181,254,0.5163977794943223
907,181,69,0.4472135954999579
908,181,426,0.4472135954999579
909,181,723,0.4472135954999579
910,182,182,0.9999999999999998
911,182,1167,0.9999999999999998
912,182,199,0.816496580927726
913,182,1150,0.816496580927726
914,182,1766,0.816496580927726
915,183,183,1.0000000000000002
916,183,536,0.6666666666666669
917,183,2,0.408248290463863
918,183,9,0.408248290463863
919,183,16,0.408248290463863
920,184,184,0.9999999999999998
921,184,2,0.4999999999999999
922,184,9,0.4999999999999999
923,184,16,0.4999999999999999
924,184,51,0.4999999999999999
925,185,185,1.0000000000000002
926,185,1250,1.0000000000000002
927,185,2,0.408248290463863
928,185,9,0.408248290463863
929,185,16,0.408248290463863
930,186,186,0.9999999999999998
931,186,100,0.4999999999999999
932,186,145,0.4999999999999999
933,186,203,0.4999999999999999
934,186,398,0.4999999999999999
935,187,187,0.9999999999999998
936,187,14,0.4999999999999999
937,187,17,0.4999999999999999
938,187,81,0.4999999999999999
939,187,139,0.4999999999999999
940,188,188,1.0
941,188,1145,0.5773502691896258
942,188,704,0.5
943,188,1872,0.5
944,188,128,0.4472135954999579
945,189,189,1.0000000000000002
946,189,1036,0.36514837167011077
947,189,65,0.2886751345948129
948,189,118,0.2886751345948129
949,189,175,0.2886751345948129
950,190,190,0.9999999999999998
951,190,2,0.4999999999999999
952,190,9,0.4999999999999999
953,190,16,0.4999999999999999
