,idx,fk,ratio
5190,1038,1038,1.0
5191,1038,746,0.18181818181818182
5192,1038,33,0.16666666666666666
5193,1038,34,0.16666666666666666
5194,1038,41,0.16666666666666666
5195,1039,1039,1.0
5196,1039,99,0.4
5197,1039,122,0.4
5198,1039,283,0.4
5199,1039,60,0.3333333333333333
5200,1040,1040,1.0
5201,1040,369,0.3333333333333333
5202,1040,28,0.2857142857142857
5203,1040,1607,0.25
5204,1040,11,0.16666666666666666
5205,1041,1041,1.0
5206,1041,517,0.2
5207,1041,745,0.2
5208,1041,1125,0.2
5209,1041,1130,0.2
5210,1042,1042,1.0
5211,1042,667,0.2
5212,1042,687,0.2
5213,1042,862,0.2
5214,1042,1354,0.2
5215,1043,1043,1.0
5216,1043,99,0.2222222222222222
5217,1043,122,0.2222222222222222
5218,1043,283,0.2222222222222222
5219,1043,60,0.2
5220,1044,1044,1.0
5221,1044,491,0.3333333333333333
5222,1044,883,0.3333333333333333
5223,1044,1826,0.3333333333333333
5224,1044,868,0.3
5225,1045,1045,1.0
5226,1045,33,0.3333333333333333
5227,1045,34,0.3333333333333333
5228,1045,41,0.3333333333333333
5229,1045,50,0.3333333333333333
5230,1046,1046,1.0
5231,1046,1011,0.3333333333333333
5232,1046,33,0.25
5233,1046,34,0.25
5234,1046,41,0.25
5235,1047,1047,1.0
5236,1047,80,0.18181818181818182
5237,1047,117,0.18181818181818182
5238,1047,524,0.18181818181818182
5239,1047,1650,0.18181818181818182
5240,1048,1048,1.0
5241,1048,397,0.4
5242,1048,506,0.4
5243,1048,995,0.4
5244,1048,1278,0.4
5245,1049,1049,1.0
5246,1049,491,0.3333333333333333
5247,1049,883,0.3333333333333333
5248,1049,1826,0.3333333333333333
5249,1049,938,0.2857142857142857
5250,1050,1050,1.0
5251,1050,88,0.2
5252,1050,1112,0.2
5253,1050,83,0.16666666666666666
5254,1050,96,0.16666666666666666
5255,1051,1051,1.0
5256,1051,2,0.25
5257,1051,9,0.25
5258,1051,16,0.25
5259,1051,51,0.25
5260,1052,1052,1.0
5261,1052,99,0.3333333333333333
5262,1052,122,0.3333333333333333
5263,1052,283,0.3333333333333333
5264,1052,28,0.2857142857142857
5265,1053,1053,1.0
5266,1053,1273,0.16666666666666666
5267,1053,1457,0.16666666666666666
5268,1053,0,0.0
5269,1053,1,0.0
5270,1054,1054,1.0
5271,1054,1505,0.2857142857142857
5272,1054,14,0.25
5273,1054,17,0.25
5274,1054,81,0.25
5275,1055,1055,1.0
5276,1055,736,0.5
5277,1055,756,0.3333333333333333
5278,1055,33,0.25
5279,1055,34,0.25
5280,1056,1056,1.0
5281,1056,0,0.0
5282,1056,1,0.0
5283,1056,2,0.0
5284,1056,3,0.0
5285,1057,1057,1.0
5286,1057,14,0.3333333333333333
5287,1057,17,0.3333333333333333
5288,1057,81,0.3333333333333333
5289,1057,139,0.3333333333333333
5290,1058,1058,1.0
5291,1058,0,0.0
5292,1058,1,0.0
5293,1058,2,0.0
5294,1058,3,0.0
5295,1059,1059,1.0
5296,1059,376,0.3333333333333333
5297,1059,533,0.3333333333333333
5298,1059,1847,0.3333333333333333
5299,1059,688,0.25
5300,1060,1060,1.0
5301,1060,1400,0.5
5302,1060,969,0.3333333333333333
5303,1060,1843,0.3333333333333333
5304,1060,1797,0.2857142857142857
5305,1061,1061,1.0
5306,1061,1298,0.4
5307,1061,1700,0.4
5308,1061,181,0.2857142857142857
5309,1061,2,0.2
5310,1062,1062,1.0
5311,1062,33,0.3333333333333333
5312,1062,34,0.3333333333333333
5313,1062,41,0.3333333333333333
5314,1062,50,0.3333333333333333
5315,1063,1063,1.0
5316,1063,1121,0.4
5317,1063,33,0.2
5318,1063,34,0.2
5319,1063,41,0.2
5320,1064,1064,1.0
5321,1064,33,0.3333333333333333
5322,1064,34,0.3333333333333333
5323,1064,41,0.3333333333333333
5324,1064,50,0.3333333333333333
5325,1065,1065,1.0
5326,1065,1067,0.25
5327,1065,33,0.14285714285714285
5328,1065,34,0.14285714285714285
5329,1065,41,0.14285714285714285
5330,1066,1066,1.0
5331,1066,33,0.25
5332,1066,34,0.25
5333,1066,41,0.25
5334,1066,50,0.25
5335,1067,1067,1.0
5336,1067,1065,0.25
5337,1067,1027,0.16666666666666666
5338,1067,1104,0.16666666666666666
5339,1067,0,0.0
5340,1068,1068,1.0
5341,1068,2,0.3333333333333333
5342,1068,9,0.3333333333333333
5343,1068,16,0.3333333333333333
5344,1068,51,0.3333333333333333
5345,1069,1069,1.0
5346,1069,1189,0.2222222222222222
5347,1069,1438,0.2
5348,1069,299,0.16666666666666666
5349,1069,577,0.16666666666666666
5350,1070,1070,1.0
5351,1070,594,0.2
5352,1070,598,0.2
5353,1070,897,0.2
5354,1070,1883,0.2
5355,1071,1071,1.0
5356,1071,667,0.25
5357,1071,687,0.25
5358,1071,862,0.25
5359,1071,1354,0.25
5360,1072,1072,1.0
5361,1072,33,0.3333333333333333
5362,1072,34,0.3333333333333333
5363,1072,41,0.3333333333333333
5364,1072,50,0.3333333333333333
5365,1073,1073,1.0
5366,1073,1199,0.5
5367,1073,2,0.25
5368,1073,9,0.25
5369,1073,16,0.25
5370,1074,1074,1.0
5371,1074,0,0.0
5372,1074,1,0.0
5373,1074,2,0.0
5374,1074,3,0.0
5375,1075,1075,1.0
5376,1075,1017,0.6666666666666666
5377,1075,33,0.3333333333333333
5378,1075,34,0.3333333333333333
5379,1075,41,0.3333333333333333
5380,1076,1076,1.0
5381,1076,118,0.16666666666666666
5382,1076,175,0.16666666666666666
5383,1076,177,0.16666666666666666
5384,1076,211,0.16666666666666666
5385,1077,1077,1.0
5386,1077,0,0.0
5387,1077,1,0.0
5388,1077,2,0.0
5389,1077,3,0.0
5390,1078,1078,1.0
5391,1078,513,0.16666666666666666
5392,1078,0,0.0
5393,1078,1,0.0
5394,1078,2,0.0
5395,1079,1079,1.0
5396,1079,2,0.25
5397,1079,9,0.25
5398,1079,16,0.25
5399,1079,51,0.25
5400,1080,1080,1.0
5401,1080,1345,0.5
5402,1080,2,0.25
5403,1080,9,0.25
5404,1080,16,0.25
5405,1081,1081,1.0
5406,1081,716,0.25
5407,1081,1810,0.25
5408,1081,1914,0.25
5409,1081,1319,0.2
5410,1082,1082,1.0
5411,1082,0,0.0
5412,1082,1,0.0
5413,1082,2,0.0
5414,1082,3,0.0
5415,1083,1083,1.0
5416,1083,14,0.2
5417,1083,17,0.2
5418,1083,81,0.2
5419,1083,139,0.2
5420,1084,1084,1.0
5421,1084,1135,0.5
5422,1084,680,0.25
5423,1084,716,0.2
5424,1084,1914,0.2
5425,1085,1085,1.0
5426,1085,0,0.0
5427,1085,1,0.0
5428,1085,2,0.0
5429,1085,3,0.0
5430,1086,1086,1.0
5431,1086,33,0.2
5432,1086,34,0.2
5433,1086,41,0.2
5434,1086,50,0.2
5435,1087,1087,1.0
5436,1087,2,0.3333333333333333
5437,1087,9,0.3333333333333333
5438,1087,16,0.3333333333333333
5439,1087,51,0.3333333333333333
5440,1088,1088,1.0
5441,1088,1402,0.2
5442,1088,1667,0.16666666666666666
5443,1088,0,0.0
5444,1088,1,0.0
5445,1089,1089,1.0
5446,1089,14,0.3333333333333333
5447,1089,17,0.3333333333333333
5448,1089,81,0.3333333333333333
5449,1089,139,0.3333333333333333
5450,1090,1090,1.0
5451,1090,422,0.4
5452,1090,415,0.3333333333333333
5453,1090,1624,0.3333333333333333
5454,1090,616,0.2857142857142857
5455,1091,1091,1.0
5456,1091,1791,0.25
5457,1091,0,0.0
5458,1091,1,0.0
5459,1091,2,0.0
5460,1092,1092,1.0
5461,1092,1343,0.16666666666666666
5462,1092,1702,0.16666666666666666
5463,1092,1603,0.125
5464,1092,0,0.0
5465,1093,1093,1.0
5466,1093,0,0.0
5467,1093,1,0.0
5468,1093,2,0.0
5469,1093,3,0.0
5470,1094,1094,1.0
5471,1094,2,0.25
5472,1094,9,0.25
5473,1094,16,0.25
5474,1094,51,0.25
5475,1095,1095,1.0
5476,1095,100,0.25
5477,1095,145,0.25
5478,1095,186,0.25
5479,1095,203,0.25
5480,1096,1096,1.0
5481,1096,680,0.14285714285714285
5482,1096,0,0.0
5483,1096,1,0.0
5484,1096,2,0.0
5485,1097,1097,1.0
5486,1097,98,0.25
5487,1097,163,0.25
5488,1097,729,0.25
5489,1097,847,0.25
5490,1098,1098,1.0
5491,1098,33,0.3333333333333333
5492,1098,34,0.3333333333333333
5493,1098,41,0.3333333333333333
5494,1098,50,0.3333333333333333
5495,1099,1099,1.0
5496,1099,6,0.25
5497,1099,1209,0.25
5498,1099,1740,0.25
5499,1099,1763,0.25
5500,1100,1100,1.0
5501,1100,241,0.25
5502,1100,1395,0.25
5503,1100,0,0.0
5504,1100,1,0.0
5505,1101,1101,1.0
5506,1101,0,0.0
5507,1101,1,0.0
5508,1101,2,0.0
5509,1101,3,0.0
5510,1102,1102,1.0
5511,1102,85,0.2
5512,1102,99,0.2
5513,1102,122,0.2
5514,1102,283,0.2
5515,1103,1103,1.0
5516,1103,527,0.3333333333333333
5517,1103,1581,0.3333333333333333
5518,1103,128,0.2857142857142857
5519,1103,1044,0.2857142857142857
5520,1104,1104,1.0
5521,1104,1067,0.16666666666666666
5522,1104,1065,0.125
5523,1104,0,0.0
5524,1104,1,0.0
5525,1105,1105,1.0
5526,1105,85,0.2
5527,1105,99,0.2
5528,1105,122,0.2
5529,1105,283,0.2
5530,1106,1106,1.0
5531,1106,517,0.2
5532,1106,745,0.2
5533,1106,1112,0.2
5534,1106,1125,0.2
5535,1107,1107,1.0
5536,1107,670,0.2
5537,1107,0,0.0
5538,1107,1,0.0
5539,1107,2,0.0
5540,1108,1108,1.0
5541,1108,1106,0.16666666666666666
5542,1108,0,0.0
5543,1108,1,0.0
5544,1108,2,0.0
5545,1109,1109,1.0
5546,1109,588,0.5
5547,1109,0,0.0
5548,1109,1,0.0
5549,1109,2,0.0
5550,1110,1110,1.0
5551,1110,2,0.14285714285714285
5552,1110,9,0.14285714285714285
5553,1110,16,0.14285714285714285
5554,1110,51,0.14285714285714285
5555,1111,1111,1.0
5556,1111,299,0.14285714285714285
5557,1111,577,0.14285714285714285
5558,1111,786,0.14285714285714285
5559,1111,794,0.14285714285714285
5560,1112,1112,1.0
5561,1112,88,0.3333333333333333
5562,1112,83,0.25
5563,1112,96,0.25
5564,1112,519,0.25
5565,1113,1113,1.0
5566,1113,397,0.4
5567,1113,506,0.4
5568,1113,995,0.4
5569,1113,1278,0.4
5570,1114,1114,1.0
5571,1114,33,0.2
5572,1114,34,0.2
5573,1114,41,0.2
5574,1114,50,0.2
5575,1115,1115,1.0
5576,1115,1288,0.4
5577,1115,1704,0.4
5578,1115,33,0.2
5579,1115,34,0.2
5580,1116,1116,1.0
5581,1116,610,0.4
5582,1116,118,0.2
5583,1116,175,0.2
5584,1116,177,0.2
5585,1117,1117,1.0
5586,1117,118,0.25
5587,1117,175,0.25
5588,1117,177,0.25
5589,1117,211,0.25
5590,1118,1118,1.0
5591,1118,692,0.2222222222222222
5592,1118,1690,0.2222222222222222
5593,1118,372,0.2
5594,1118,478,0.2
5595,1119,1119,1.0
5596,1119,100,0.3333333333333333
5597,1119,145,0.3333333333333333
5598,1119,186,0.3333333333333333
5599,1119,203,0.3333333333333333
5600,1120,1120,1.0
5601,1120,56,0.25
5602,1120,132,0.25
5603,1120,694,0.25
5604,1120,58,0.2
5605,1121,1121,1.0
5606,1121,1063,0.4
5607,1121,33,0.25
5608,1121,34,0.25
5609,1121,41,0.25
5610,1122,1122,1.0
5611,1122,1415,0.4
5612,1122,100,0.2
5613,1122,145,0.2
5614,1122,186,0.2
5615,1123,1123,1.0
5616,1123,1805,0.75
5617,1123,1245,0.4
5618,1123,1280,0.2857142857142857
5619,1123,1296,0.2857142857142857
5620,1124,1124,1.0
5621,1124,118,0.2
5622,1124,175,0.2
5623,1124,177,0.2
5624,1124,211,0.2
5625,1125,1125,1.0
5626,1125,1130,1.0
5627,1125,517,0.3333333333333333
5628,1125,745,0.3333333333333333
5629,1125,1267,0.3333333333333333
5630,1126,1126,1.0
5631,1126,0,0.0
5632,1126,1,0.0
5633,1126,2,0.0
5634,1126,3,0.0
5635,1127,1127,1.0
5636,1127,1681,1.0
5637,1127,451,0.25
5638,1127,1635,0.25
5639,1127,1653,0.2
5640,1128,115,1.0
5641,1128,1128,1.0
5642,1128,1129,0.5
5643,1128,2,0.25
5644,1128,9,0.25
5645,1129,1129,1.0
5646,1129,115,0.5
5647,1129,1128,0.5
5648,1129,2,0.25
5649,1129,9,0.25
5650,1130,1125,1.0
5651,1130,1130,1.0
5652,1130,517,0.3333333333333333
5653,1130,745,0.3333333333333333
5654,1130,1267,0.3333333333333333
5655,1131,1131,1.0
5656,1131,0,0.0
5657,1131,1,0.0
5658,1131,2,0.0
5659,1131,3,0.0
5660,1132,1132,1.0
5661,1132,309,0.5
5662,1132,459,0.2857142857142857
5663,1132,530,0.2857142857142857
5664,1132,494,0.25
5665,1133,1133,1.0
5666,1133,118,0.25
5667,1133,175,0.25
5668,1133,177,0.25
5669,1133,211,0.25
5670,1134,1134,1.0
5671,1134,306,0.25
5672,1134,625,0.25
5673,1134,925,0.25
5674,1134,1555,0.16666666666666666
5675,1135,1135,1.0
5676,1135,1084,0.5
5677,1135,680,0.3333333333333333
5678,1135,1185,0.25
5679,1135,1747,0.25
5680,1136,1136,1.0
5681,1136,904,0.2
5682,1136,2,0.16666666666666666
5683,1136,9,0.16666666666666666
5684,1136,16,0.16666666666666666
5685,1137,1137,1.0
5686,1137,2,0.3333333333333333
5687,1137,9,0.3333333333333333
5688,1137,16,0.3333333333333333
5689,1137,51,0.3333333333333333
5690,1138,1138,1.0
5691,1138,449,0.3333333333333333
5692,1138,684,0.3333333333333333
5693,1138,809,0.3333333333333333
5694,1138,33,0.16666666666666666
5695,1139,1139,1.0
5696,1139,275,0.2857142857142857
5697,1139,583,0.14285714285714285
5698,1139,952,0.14285714285714285
5699,1139,1458,0.14285714285714285
5700,1140,1140,1.0
5701,1140,615,0.25
5702,1140,299,0.125
5703,1140,577,0.125
5704,1140,786,0.125
5705,1141,1141,1.0
5706,1141,988,0.2
5707,1141,591,0.16666666666666666
5708,1141,612,0.1
5709,1141,1471,0.0625
5710,1142,1142,1.0
5711,1142,759,0.16666666666666666
5712,1142,900,0.16666666666666666
5713,1142,1244,0.16666666666666666
5714,1142,204,0.14285714285714285
5715,1143,1143,1.0
5716,1143,104,0.5
5717,1143,215,0.5
5718,1143,341,0.5
5719,1143,421,0.5
5720,1144,1144,1.0
5721,1144,97,0.2857142857142857
5722,1144,664,0.2857142857142857
5723,1144,1016,0.2857142857142857
5724,1144,1548,0.2857142857142857
5725,1145,1145,1.0
5726,1145,188,0.4
5727,1145,704,0.4
5728,1145,1872,0.4
5729,1145,128,0.3333333333333333
5730,1146,1146,1.0
5731,1146,239,0.5
5732,1146,33,0.3333333333333333
5733,1146,34,0.3333333333333333
5734,1146,41,0.3333333333333333
5735,1147,1147,1.0
5736,1147,1737,1.0
5737,1147,1756,1.0
5738,1147,1526,0.5
5739,1147,118,0.25
5740,1148,1148,1.0
5741,1148,1753,0.42857142857142855
5742,1148,248,0.16666666666666666
5743,1148,70,0.14285714285714285
5744,1148,457,0.14285714285714285
5745,1149,1149,1.0
5746,1149,1762,0.3333333333333333
5747,1149,1782,0.3333333333333333
5748,1149,116,0.2857142857142857
5749,1149,642,0.2857142857142857
5750,1150,1150,1.0
5751,1150,182,0.6666666666666666
5752,1150,1167,0.6666666666666666
5753,1150,1781,0.6666666666666666
5754,1150,199,0.5
5755,1151,1151,1.0
5756,1151,1295,0.5
5757,1151,1728,0.5
5758,1151,1446,0.4
5759,1151,825,0.375
5760,1152,1152,1.0
5761,1152,33,0.2
5762,1152,34,0.2
5763,1152,41,0.2
5764,1152,50,0.2
5765,1153,1153,1.0
5766,1153,1196,0.6
5767,1153,293,0.4
5768,1153,390,0.4
5769,1153,474,0.4
5770,1154,1154,1.0
5771,1154,825,0.42857142857142855
5772,1154,1309,0.42857142857142855
5773,1154,1449,0.42857142857142855
5774,1154,901,0.375
5775,1155,1155,1.0
5776,1155,1451,0.4
5777,1155,33,0.3333333333333333
5778,1155,34,0.3333333333333333
5779,1155,41,0.3333333333333333
5780,1156,1156,1.0
5781,1156,1876,0.4
5782,1156,2,0.25
5783,1156,9,0.25
5784,1156,16,0.25
5785,1157,1157,1.0
5786,1157,1773,1.0
5787,1157,1495,0.5
5788,1157,118,0.25
5789,1157,162,0.25
5790,1158,1158,1.0
5791,1158,2,0.3333333333333333
5792,1158,9,0.3333333333333333
5793,1158,16,0.3333333333333333
5794,1158,51,0.3333333333333333
5795,1159,1159,1.0
5796,1159,1772,1.0
5797,1159,33,0.3333333333333333
5798,1159,34,0.3333333333333333
5799,1159,41,0.3333333333333333
5800,1160,1160,1.0
5801,1160,1601,0.45454545454545453
5802,1160,1154,0.36363636363636365
5803,1160,1744,0.3
5804,1160,828,0.26666666666666666
5805,1161,1161,1.0
5806,1161,1173,0.4
5807,1161,33,0.2
5808,1161,34,0.2
5809,1161,41,0.2
5810,1162,1162,1.0
5811,1162,1509,0.5
5812,1162,230,0.4
5813,1162,2,0.25
5814,1162,9,0.25
5815,1163,1163,1.0
5816,1163,825,0.5714285714285714
5817,1163,1449,0.5714285714285714
5818,1163,901,0.5
5819,1163,1154,0.375
5820,1164,1164,1.0
5821,1164,1750,1.0
5822,1164,68,0.5
5823,1164,100,0.25
5824,1164,145,0.25
5825,1165,1165,1.0
5826,1165,1764,1.0
5827,1165,2,0.25
5828,1165,9,0.25
5829,1165,16,0.25
5830,1166,1166,1.0
5831,1166,107,0.5
5832,1166,178,0.5
5833,1166,940,0.5
5834,1166,1171,0.5
5835,1167,182,1.0
5836,1167,1167,1.0
5837,1167,199,0.6666666666666666
5838,1167,1150,0.6666666666666666
5839,1167,1766,0.6666666666666666
5840,1168,1168,1.0
5841,1168,1228,0.3333333333333333
5842,1168,1392,0.3333333333333333
5843,1168,442,0.2222222222222222
5844,1168,817,0.2222222222222222
5845,1169,1169,1.0
5846,1169,1777,0.6666666666666666
5847,1169,11,0.3333333333333333
5848,1169,42,0.3333333333333333
5849,1169,53,0.3333333333333333
5850,1170,1170,1.0
5851,1170,33,0.2
5852,1170,34,0.2
5853,1170,41,0.2
5854,1170,50,0.2
5855,1171,178,1.0
5856,1171,1171,1.0
5857,1171,107,0.5
5858,1171,940,0.5
5859,1171,1166,0.5
5860,1172,1172,1.0
5861,1172,142,0.5
5862,1172,225,0.5
5863,1172,303,0.5
5864,1172,304,0.5
5865,1173,1173,1.0
5866,1173,127,0.6666666666666666
5867,1173,1161,0.4
5868,1173,33,0.25
5869,1173,34,0.25
5870,1174,1174,1.0
5871,1174,11,0.3333333333333333
5872,1174,42,0.3333333333333333
5873,1174,53,0.3333333333333333
5874,1174,403,0.3333333333333333
5875,1175,1175,1.0
5876,1175,1176,0.5
5877,1175,1269,0.5
5878,1175,1741,0.5
5879,1175,1016,0.4
5880,1176,1176,1.0
5881,1176,1741,1.0
5882,1176,1175,0.5
5883,1176,1269,0.5
5884,1176,1016,0.4
5885,1177,161,1.0
5886,1177,1177,1.0
5887,1177,162,0.25
5888,1177,237,0.25
5889,1177,963,0.25
5890,1178,1178,1.0
5891,1178,33,0.3333333333333333
5892,1178,34,0.3333333333333333
5893,1178,41,0.3333333333333333
5894,1178,50,0.3333333333333333
5895,1179,1179,1.0
5896,1179,1736,1.0
5897,1179,155,0.5
5898,1179,702,0.5
5899,1179,1314,0.5
5900,1180,1180,1.0
5901,1180,1732,1.0
5902,1180,33,0.3333333333333333
5903,1180,34,0.3333333333333333
5904,1180,41,0.3333333333333333
5905,1181,1181,1.0
5906,1181,33,0.3333333333333333
5907,1181,34,0.3333333333333333
5908,1181,41,0.3333333333333333
5909,1181,50,0.3333333333333333
5910,1182,1182,1.0
5911,1182,137,0.3333333333333333
5912,1182,1220,0.2727272727272727
5913,1182,693,0.25
5914,1182,1151,0.25
5915,1183,1183,1.0
5916,1183,33,0.25
5917,1183,34,0.25
5918,1183,41,0.25
5919,1183,50,0.25
5920,1184,1184,1.0
5921,1184,383,0.25
5922,1184,1853,0.25
5923,1184,118,0.16666666666666666
5924,1184,175,0.16666666666666666
5925,1185,1185,1.0
5926,1185,1747,1.0
5927,1185,33,0.25
5928,1185,34,0.25
5929,1185,41,0.25
5930,1186,1186,1.0
5931,1186,1161,0.2
5932,1186,1223,0.2
5933,1186,1779,0.2
5934,1186,1225,0.16666666666666666
5935,1187,1187,1.0
5936,1187,2,0.2
5937,1187,9,0.2
5938,1187,16,0.2
5939,1187,51,0.2
5940,1188,1188,1.0
5941,1188,100,0.3333333333333333
5942,1188,145,0.3333333333333333
5943,1188,186,0.3333333333333333
5944,1188,203,0.3333333333333333
5945,1189,1189,1.0
5946,1189,1251,0.4444444444444444
5947,1189,596,0.3333333333333333
5948,1189,1069,0.2222222222222222
5949,1189,508,0.14285714285714285
5950,1190,1190,1.0
5951,1190,1776,1.0
5952,1190,0,0.0
5953,1190,1,0.0
5954,1190,2,0.0
5955,1191,1191,1.0
5956,1191,898,0.25
5957,1191,1597,0.25
5958,1191,465,0.2222222222222222
5959,1191,616,0.2222222222222222
5960,1192,1192,1.0
5961,1192,1752,1.0
5962,1192,2,0.3333333333333333
5963,1192,9,0.3333333333333333
5964,1192,16,0.3333333333333333
5965,1193,1193,1.0
5966,1193,165,0.8
5967,1193,193,0.3333333333333333
5968,1193,790,0.3333333333333333
5969,1193,1002,0.3333333333333333
5970,1194,164,1.0
5971,1194,1194,1.0
5972,1194,33,0.3333333333333333
5973,1194,34,0.3333333333333333
5974,1194,41,0.3333333333333333
5975,1195,1195,1.0
5976,1195,33,0.2
5977,1195,34,0.2
5978,1195,41,0.2
5979,1195,50,0.2
5980,1196,1196,1.0
5981,1196,1153,0.6
5982,1196,293,0.4
5983,1196,390,0.4
5984,1196,474,0.4
5985,1197,1197,1.0
5986,1197,879,0.375
5987,1197,1364,0.375
5988,1197,13,0.3333333333333333
5989,1197,245,0.3333333333333333
5990,1198,1198,1.0
5991,1198,2,0.3333333333333333
5992,1198,9,0.3333333333333333
5993,1198,16,0.3333333333333333
5994,1198,51,0.3333333333333333
5995,1199,1199,1.0
5996,1199,1073,0.5
5997,1199,2,0.25
5998,1199,9,0.25
5999,1199,16,0.25
6000,1200,1200,1.0
6001,1200,224,0.25
6002,1200,503,0.25
6003,1200,711,0.25
6004,1200,768,0.25
6005,1201,1201,1.0
6006,1201,1726,0.75
6007,1201,293,0.4
6008,1201,390,0.4
6009,1201,474,0.4
6010,1202,173,1.0
6011,1202,1202,1.0
6012,1202,33,0.3333333333333333
6013,1202,34,0.3333333333333333
6014,1202,41,0.3333333333333333
6015,1203,205,1.0
6016,1203,1203,1.0
6017,1203,2,0.25
6018,1203,9,0.25
6019,1203,16,0.25
6020,1204,1204,1.0
6021,1204,1749,0.5
6022,1204,2,0.3333333333333333
6023,1204,9,0.3333333333333333
6024,1204,16,0.3333333333333333
6025,1205,1205,1.0
6026,1205,620,0.25
6027,1205,489,0.23076923076923078
6028,1205,1346,0.23076923076923078
6029,1205,1469,0.23076923076923078
6030,1206,1206,1.0
