region,county_name,address,total_rank,total_comments_count,altitude,campground_emo_geo_ID,campground_ID,camping_site_name,campground_category,hot,negative_ratio,positive_ratio,hot_but_negative,latitude,longitude,count
中區,台中市,台中市大安區北汕路86巷1號,4.6,4212,,298,545,向海那漾 Nayang Beach,普通,Hot,0.12,0.88,,24.34607,120.58652,1
中區,台中市,台中市新社區崑山里19之6號,4.6,205,,300,547,吾居無束露營區,普通,,0.0,1.0,,24.23414,120.8095,1
中區,台中市,台中市和平區東崎路一段桃山巷73-2號,4.6,107,,309,556,哈豹咖啡屋,普通,,0.0,1.0,,24.17477,120.88349,1
中區,台中市,台中市新社區興隆街42-1號,4.5,171,,313,560,喜田小樹民宿,普通,,0.0,1.0,,24.23414,120.8095,1
中區,台中市,台中市東勢區東崎路三段688巷100弄19號,5.0,17,,323,570,圓緣山居—露營區,好評,,0.0,1.0,,24.25861,120.82777,1
中區,台中市,台中市和平區東關路一段松鶴三巷100號,4.3,10,,325,572,在Lu營,普通,,0.17,0.83,,24.17477,120.88349,1
中區,台中市,台中市和平區雪山路1之7號,4.4,43,,353,600,大棟農場,普通,,0.12,0.88,,24.17477,120.88349,1
中區,台中市,台中市和平區雪山路富山巷8號,4.3,36,,364,611,大雪山 茂山樂園,普通,,0.15,0.85,,24.17477,120.88349,1
中區,台中市,台中市東勢區東坑路978-6號,4.8,691,,365,612,大雪山喜樂之地露營區,好評,Hot,0.02,0.98,,24.25861,120.82777,1
中區,台中市,台中市東勢區東坑路978-7號,4.7,269,,366,613,大雪山觀山嶺露營區,普通,Hot,0.0,1.0,,24.25861,120.82777,1
中區,台中市,台中市東勢區東坑路795巷18號,4.8,150,,367,614,大雪星空露營區,好評,,0.09,0.91,,24.25861,120.82777,1
中區,台中市,台中市新社區福興里美林72-2號,5.0,45,650.0,374,621,天冷吹雲,好評,,0.06,0.94,,24.23414,120.8095,1
中區,台中市,台中市新社區中和街一段山腳巷20-9號,3.4,121,,375,622,天山秘境森林露營區,差評,,0.77,0.23,,24.23414,120.8095,1
中區,台中市,台中市新社區永櫃路18號,5.0,281,,404,651,富柿山 星空景觀農場,好評,Hot,0.0,1.0,,24.23414,120.8095,1
中區,台中市,台中市新社區,4.9,72,,413,660,小松露露營區(露營,好評,,0.0,1.0,,24.23414,120.8095,1
中區,台中市,台中市新社區崑山里食水嵙6-2號,4.7,1632,,420,667,小路露營區,普通,Hot,0.0,1.0,,24.23414,120.8095,1
中區,台中市,台中市和平區東關路一段裡冷巷1-8號,4.9,112,,433,680,山上小日子Camping,好評,,0.0,1.0,,24.17477,120.88349,1
中區,台中市,台中市新社區,4.7,114,,442,689,山居歲月森林區,普通,,0.0,1.0,,24.23414,120.8095,1
中區,台中市,台中市和平區中坑路北坑巷15號,4.7,35,,446,693,山暉甜園露營區,普通,,0.0,1.0,,24.17477,120.88349,1
中區,台中市,台中市新社區中興街225號,4.4,7,,469,716,嵐山譯站露營趣,普通,,0.25,0.75,,24.23414,120.8095,1
中區,台中市,台中市新社區中興街217之6號,4.4,150,,470,717,嵐山驛站 露營區,普通,,0.25,0.75,,24.23414,120.8095,1
中區,台中市,台中市和平區中興路三段53號,4.8,201,,482,729,平岩山望向芸端露營區,好評,,0.03,0.97,,24.17477,120.88349,1
中區,台中市,台中市石岡區豐勢路山下巷11之8號,4.4,33,,489,736,彩虹星光農園露營區,普通,,0.16,0.84,,24.27498,120.78041,1
中區,台中市,台中市東勢區東崎路三段175巷28號,4.8,19,,497,744,微笑Glamping,好評,,0.05,0.95,,24.25861,120.82777,1
中區,台中市,台中市和平區東關路一段359號,5.0,33,650.0,500,747,德芙蘭農場,好評,,0.12,0.88,,24.17477,120.88349,1
中區,台中市,台中市和平區東崎路一段天嶺巷30-3號,5.0,28,900.0,540,787,摩天嶺楊園露營區,好評,,0.16,0.84,,24.17477,120.88349,1
中區,台中市,台中市外埔區月眉北路221號,4.2,103,,541,788,摩天輪營地(無提供電話詢位預訂 請至臉書粉絲專頁),,,0.37,0.63,,24.33201,120.65437,1
中區,台中市,台中市新社區,4.6,91,,554,801,新社恩地生態露營區,普通,,0.0,1.0,,24.23414,120.8095,1
中區,台中市,台中市新社區永豐63-1號,4.9,229,,574,821,旺來山莊秘境,好評,Hot,0.02,0.98,,24.23414,120.8095,1
中區,台中市,台中市和平區UnnamedRoad,4.3,48,,579,826,星星點燈露營區,普通,,0.17,0.83,,24.17477,120.88349,1
中區,台中市,台中市后里區月眉北路之1號482號,3.7,26,,581,828,星月假期,差評,,0.5,0.5,,24.30491,120.71071,1
中區,台中市,台中市新社區永豐45-1號,4.2,105,,585,832,星空Yay(夜)語 露營區,,,0.35,0.65,,24.23414,120.8095,1
中區,台中市,台中市新社區上坪4-3號,4.3,161,,604,851,曉晴星空三營 臺中新社營區,普通,,0.19,0.81,,24.23414,120.8095,1
中區,台中市,台中市東勢區,3.3,25,,622,869,東勢林場大安露營中心,差評,,0.58,0.42,,24.25861,120.82777,1
中區,台中市,台中市和平區UnnamedRoad,4.7,163,,628,875,松嶺露營區,普通,,0.0,1.0,,24.17477,120.88349,1
中區,台中市,台中市和平區UnnamedRoad,4.5,143,,629,876,松旺露營區,普通,,0.0,1.0,,24.17477,120.88349,1
中區,台中市,台中市和平區東關路二段11之8號,4.2,235,,637,884,柏冷翠休閒農場,,Hot,0.26,0.74,,24.17477,120.88349,1
中區,台中市,台中市和平區東崎路一段桃山巷32號,4.7,182,,652,899,森杉露營區,普通,,0.0,1.0,,24.17477,120.88349,1
中區,台中市,台中市東勢區東坑路號967號,4.0,77,,653,901,森林小鹿,差評,,0.36,0.64,,24.25861,120.82777,1
中區,台中市,台中市外埔區二崁路700號,4.1,1124,,657,905,森渼原 Alive Glamping Base,差評,Hot,0.42,0.58,,24.33201,120.65437,1
中區,台中市,台中市新社區協中街211巷27號,4.9,39,,663,911,樂在露營,好評,,0.03,0.97,,24.23414,120.8095,1
中區,台中市,台中市東勢區東坑路964之1號,4.7,36,,664,912,樂境6.2K營地,普通,,0.1,0.9,,24.25861,120.82777,1
中區,台中市,台中市和平區鄰東關路一段里冷巷73號,4.7,326,,667,915,樂悠悠露營區,普通,Hot,0.2,0.8,,24.17477,120.88349,1
中區,台中市,台中市和平區東關路一段台電巷124-4號,4.5,112,,684,932,歐賓露營區,普通,,0.04,0.96,,24.17477,120.88349,1
中區,台中市,台中市和平區3-武陵路1號,4.4,4718,,691,939,武陵農場露營區,普通,Hot,0.2,0.8,,24.17477,120.88349,1
中區,台中市,台中市新社區中興街87-2號,4.4,241,,739,987,清悠露營區(綠草原),普通,Hot,0.15,0.85,,24.23414,120.8095,1
中區,台中市,台中市東勢區東崎路三段122-5號,4.9,62,,767,1015,爸娜娜露營區,好評,,0.03,0.97,,24.25861,120.82777,1
中區,台中市,台中市和平區牛坪之春露營區,4.8,151,,769,1017,牛坪之春露營區,好評,,0.03,0.97,,24.17477,120.88349,1
中區,台中市,台中市石岡區石岡街頭坪巷9-2號,5.0,54,,819,1067,石岡森林,好評,,0.0,1.0,,24.27498,120.78041,1
中區,台中市,台中市石岡區石城街47-1號,4.6,432,,820,1068,石岡水舍,普通,Hot,0.16,0.84,,24.27498,120.78041,1
中區,台中市,台中市和平區東關路一段松鶴三巷100之8號,3.5,90,,830,1078,神農谷健康休閒中心,差評,,0.29,0.71,,24.17477,120.88349,1
中區,台中市,台中市和平區福壽路29號,4.3,2224,,832,1080,福壽山農場露營區,普通,Hot,0.17,0.83,,24.17477,120.88349,1
中區,台中市,台中市太平區,5.0,2,,859,1107,竹林風私人露營秘境,好評,,0.0,1.0,,24.1264719,120.7185227,1
中區,台中市,台中市霧峰區民生路815之5號,5.0,3,,890,1138,義哥營地,好評,,0.0,1.0,,24.0616984,120.7002721,1
中區,台中市,台中市新社區崑南街29巷5號,5.0,195,,903,1151,聚元營地,好評,,0.0,1.0,,24.23414,120.8095,1
中區,台中市,台中市和平區東崎路一段桃山巷73-3號,4.8,35,,913,1161,芭蓊露營區,好評,,0.04,0.96,,24.17477,120.88349,1
中區,台中市,台中市和平區東關路一段裡冷巷15-7號,4.3,1620,,941,1189,菘畫居露營會館,普通,Hot,0.27,0.73,,24.17477,120.88349,1
中區,台中市,台中市太平區山田路218號,4.8,4041,,969,1217,蟬說：山中靜靜 Chanshuo Immersion glamping,好評,Hot,0.12,0.88,,24.1264719,120.7185227,1
中區,台中市,台中市和平區東關路一段裡冷巷25號,4.3,357,,972,1220,裡冷熊爸營地,普通,Hot,0.07,0.93,,24.17477,120.88349,1
中區,台中市,台中市和平區雅比斯街1-9號,5.0,2,,973,1221,覓跡-台中和平露營區,好評,,0.0,1.0,,24.17477,120.88349,1
中區,台中市,台中市和平區東關路一段裡冷巷99號,4.5,2190,,974,1222,覓靜莊園,普通,Hot,0.0,1.0,,24.17477,120.88349,1
中區,台中市,台中市和平區東關路一段堰堤巷6-1號,4.3,192,,982,1230,谷關八起露營區,普通,,0.17,0.83,,24.17477,120.88349,1
中區,台中市,台中市和平區,4.1,48,,994,1242,賽良久營地,差評,,0.14,0.86,,24.17477,120.88349,1
中區,台中市,台中市霧峰區中坑產業道路92號,4.3,182,,1026,1274,那個屋露營區,普通,,0.04,0.96,,24.0616984,120.7002721,1
中區,台中市,台中市和平區東關路一段裡冷巷之15號,4.4,20,,1041,1289,里浪露營區,普通,,0.12,0.88,,24.17477,120.88349,1
中區,台中市,台中市霧峰區民生路426巷8弄39號,4.8,152,,1043,1291,野Fun趣 親子果園,好評,,0.05,0.95,,24.0616984,120.7002721,1
中區,台中市,台中市大甲區成功路221號,3.1,24,,1059,1307,鐵砧山星光露營區,差評,,0.46,0.54,,24.34892,120.62239,1
中區,台中市,台中市東勢區東關路四段128巷33號,4.4,47,,1064,1312,閣香亭,普通,,0.26,0.74,,24.25861,120.82777,1
中區,台中市,台中市和平區東關路一段松鶴三巷81號,4.5,121,,1091,1339,雅谷。露營區,普通,,0.12,0.88,,24.17477,120.88349,1
中區,台中市,台中市和平區東崎路二段19-25號,4.1,46,,1094,1342,雙香露營區,差評,,0.24,0.76,,24.17477,120.88349,1
中區,台中市,台中市新社區永櫃22-1號,4.3,53,,1127,1375,頭櫃山露營區,普通,,0.12,0.88,,24.23414,120.8095,1
中區,台中市,台中市和平區東關路一段裡冷巷5-8號,4.4,396,,1137,1385,馬告的傳奇民宿 露營區,普通,Hot,0.07,0.93,,24.17477,120.88349,1
中區,台中市,台中市新社區永豐45-1號,5.0,58,400.0,1201,1449,星空yay語露營區,好評,,0.02,0.98,,24.23414,120.8095,1
中區,彰化縣,彰化縣芬園鄉彰南路二段,4.5,481,,162,409,一星伴夢幻營區,普通,Hot,0.11,0.89,,24.0123018,120.6271182,1
中區,彰化縣,彰化縣二林鎮_中正巷9-30號,4.3,122,,193,440,二林中科農場,普通,,0.09,0.91,,23.8913299,120.3952151,1
中區,彰化縣,彰化縣芬園鄉,4.5,20,,232,479,公司一星伴,普通,,0.16,0.84,,24.0123018,120.6271182,1
中區,彰化縣,彰化縣社頭鄉水井巷1-1號,5.0,1,,246,493,劉曜瑋青年國際志工基金會教育園區,好評,,,,,23.9204092,120.6028547,1
中區,彰化縣,彰化縣北斗鎮復興路316巷,5.0,233,,306,553,哈比雪兒園區,好評,Hot,0.02,0.98,,23.8753386,120.5216161,1
中區,彰化縣,彰化縣二林鎮詹厝路7號,4.6,170,,493,740,彰化五六弄,普通,,0.04,0.96,,23.8913299,120.3952151,1
中區,彰化縣,彰化縣彰化市公園路一段409號,4.4,194,,525,772,成功營區綠色環境學習營地,普通,,0.05,0.95,,24.0902048,120.5613853,1
中區,彰化縣,彰化縣永靖鄉東畔路238之46號,4.7,463,,590,837,星錡休閒農場,普通,Hot,0.0,1.0,,23.9245167,120.5479333,1
中區,彰化縣,彰化縣員林市復興二街166號,4.4,320,,685,933,歐鄉莊園商旅,普通,Hot,0.11,0.89,,23.9587517,120.574529,1
中區,彰化縣,彰化縣社頭鄉山腳路一段268號,4.8,2666,,740,988,清水那方 遊憩園地,好評,Hot,0.19,0.81,,23.9204092,120.6028547,1
中區,彰化縣,彰化縣二水鄉南通路一段和英義路交叉口,3.9,29,,951,1199,蓮荷果休閒農場,差評,,0.3,0.7,,23.8299211,120.6052012,1
中區,彰化縣,彰化縣二林鎮新生路569巷48弄,4.2,6,,1049,1297,金喜休閒農場,,,0.0,1.0,,23.8913299,120.3952151,1
中區,彰化縣,彰化縣埔心鄉,3.0,2,,1173,1421,龍溪古厝營地,差評,,,,,23.95285,120.5437333,1
中區,南投縣,南投縣鹿谷鄉中正路三段686巷,4.8,74,,3,9,W.H窩,好評,,0.06,0.94,,23.74585,120.7535833,1
中區,南投縣,南投縣魚池鄉五城村華龍巷73號,4.8,144,570.0,9,29,仙聞露營區,好評,,0.0,1.0,,23.8963558,120.9360604,1
中區,南投縣,南投縣仁愛鄉山林巷,4.4,693,520.0,11,32,伴天聊露營地,普通,Hot,0.18,0.82,,23.9679469,121.1093547,1
中區,南投縣,南投縣魚池鄉五城村華龍巷73-1號,4.5,254,580.0,19,59,合興休閒露營區,普通,Hot,0.3,0.7,,23.8963558,120.9360604,1
中區,南投縣,南投縣魚池鄉五城村華龍巷41-8號,4.5,90,650.0,26,71,四心小草,普通,,0.07,0.93,,23.8963558,120.9360604,1
中區,南投縣,南投縣仁愛鄉新生村山林巷,4.3,182,520.0,28,80,大塊森林,普通,,0.28,0.72,,23.9679469,121.1093547,1
中區,南投縣,南投縣仁愛鄉互助村原名路43附7號,4.7,158,510.0,47,129,快樂中原,普通,,0.0,1.0,,23.9679469,121.1093547,1
中區,南投縣,南投縣仁愛鄉,5.0,288,1500.0,49,144,採茶媽媽露營區,好評,Hot,0.03,0.97,,23.9679469,121.1093547,1
中區,南投縣,南投縣仁愛鄉中正村平等巷1號,4.0,453,760.0,53,161,星空谷露營地,差評,Hot,0.42,0.58,,23.9679469,121.1093547,1
中區,南投縣,南投縣中寮鄉,4.8,46,200.0,56,166,本之山露營區,好評,,0.07,0.93,,23.9252871,120.7319228,1
中區,南投縣,南投縣草屯鎮雙冬里雙龍巷5之20號,4.4,163,400.0,64,184,森活家露營渡假山莊,普通,,0.33,0.67,,23.9565439,120.6807359,1
中區,南投縣,南投縣埔里鎮種瓜路33-15號,4.4,85,730.0,65,185,森露其境渡假村,普通,,0.13,0.87,,23.9666667,120.9691462,1
中區,南投縣,南投縣仁愛鄉山農巷,4.5,372,1045.0,73,214,滿天馨露營區,普通,Hot,0.0,1.0,,23.9679469,121.1093547,1
中區,南投縣,南投縣中寮鄉,4.5,369,510.0,74,216,潺潺森活,普通,Hot,0.15,0.85,,23.9252871,120.7319228,1
中區,南投縣,南投縣仁愛鄉投71鄉道34號,4.8,218,720.0,91,290,迦南之地,好評,,0.06,0.94,,23.9679469,121.1093547,1
中區,南投縣,南投縣埔里鎮覆金路21-1號,4.7,136,580.0,93,294,遇見東平莊園,普通,,0.0,1.0,,23.9666667,120.9691462,1
中區,南投縣,南投縣魚池鄉五城村五城巷11-22號,4.2,452,550.0,101,329,青綠園,,Hot,0.31,0.69,,23.8963558,120.9360604,1
中區,南投縣,南投縣國姓鄉南港村,4.3,646,1066.0,105,341,騰雲農莊,普通,Hot,0.39,0.61,,24.040048,120.857508,1
中區,南投縣,南投縣國姓鄉南港村長石巷42-9號,4.2,381,1000.0,107,343,高峰農場,,Hot,0.68,0.32,熱門但負評比例超過50%,24.040048,120.857508,1
中區,南投縣,南投縣鹿谷鄉鳳凰村鳳園路88-50號,4.8,69,680.0,110,348,鳳凰山日出湖秘密基地,好評,,0.0,1.0,,23.74585,120.7535833,1
中區,南投縣,南投縣魚池鄉文武巷1-2號,5.0,34,900.0,113,360,1-2號營地,好評,,0.07,0.93,,23.8963558,120.9360604,1
中區,南投縣,南投縣鹿谷鄉仁愛路256號,4.7,451,,121,368,847露營區,普通,Hot,0.0,1.0,,23.74585,120.7535833,1
中區,南投縣,南投縣埔里鎮眉原路1-4號,5.0,28,650.0,142,389,LOLO農場-休閒露營園區,好評,,0.22,0.78,,23.9666667,120.9691462,1
中區,南投縣,南投縣埔里鎮種瓜路66-1號,4.33,39,650.0,155,402,ToMe 桃米生態露營區,普通,,0.04,0.96,,23.9666667,120.9691462,1
中區,南投縣,南投縣鹿谷鄉愛鄉路39之153號,4.5,155,,169,416,一陽露營區,普通,,0.04,0.96,,23.74585,120.7535833,1
中區,南投縣,南投縣草屯鎮三層巷50號,4.4,471,,171,418,三乘山露營區,普通,Hot,0.08,0.92,,23.9565439,120.6807359,1
中區,南投縣,南投縣鹿谷鄉民生巷8-1號,4.0,22,650.0,177,424,三生園生態露營區,差評,,0.09,0.91,,23.74585,120.7535833,1
中區,南投縣,南投縣竹山鎮頂林路461號,4.6,166,,180,427,上山樂活露營區,普通,,0.05,0.95,,23.7579721,120.6727749,1
中區,南投縣,南投縣魚池鄉五馬巷2-3號,4.3,344,,202,449,享樂玩家露營區,普通,Hot,0.36,0.64,,23.8963558,120.9360604,1
中區,南投縣,南投縣國姓鄉長豐村東二巷71號,4.9,569,,209,456,仙徠山莊露營區,好評,Hot,0.05,0.95,,24.040048,120.857508,1
中區,南投縣,南投縣中寮鄉頂坑巷1-1號,5.0,5,1250.0,220,467,依星生態農場,好評,,0.08,0.92,,23.9252871,120.7319228,1
中區,南投縣,南投縣魚池鄉大雁巷31-8號,4.9,556,,224,471,入樹．村,好評,Hot,0.35,0.65,,23.8963558,120.9360604,1
中區,南投縣,南投縣鹿谷鄉彰雅村凍頂巷33之,4.5,186,,240,487,凍頂山露營農場,普通,,0.0,1.0,,23.74585,120.7535833,1
中區,南投縣,南投縣中寮鄉龍南路151-20號,5.0,71,150.0,265,512,鶴里翁露營區,好評,,0.02,0.98,,23.9252871,120.7319228,1
中區,南投縣,南投縣國姓鄉長石巷42-5號,4.4,762,,266,513,南投北山露營農場,普通,Hot,0.23,0.77,,24.040048,120.857508,1
中區,南投縣,南投縣仁愛鄉茶園巷17附2號,4.3,296,,267,514,南投武界觀景茶園露營區,普通,Hot,0.11,0.89,,23.9679469,121.1093547,1
中區,南投縣,南投縣竹山鎮集山路一段437號,4.3,130,,307,554,哈比露營區,普通,,0.08,0.92,,23.7579721,120.6727749,1
中區,南投縣,南投縣仁愛鄉,5.0,544,,308,555,哈爾斯塔特露營區,好評,Hot,0.0,1.0,,23.9679469,121.1093547,1
中區,南投縣,南投縣竹山鎮鹿山路606-7號,4.9,292,,321,568,回歸自然二八露營場,好評,Hot,0.03,0.97,,23.7579721,120.6727749,1
中區,南投縣,南投縣竹山鎮廍坑巷53之100號,4.9,54,,331,578,堂了個菓 木屋 蛋糕烘焙 露營,好評,,0.03,0.97,,23.7579721,120.6727749,1
中區,南投縣,南投縣仁愛鄉,4.5,134,,339,586,士官長露營區,普通,,0.1,0.9,,23.9679469,121.1093547,1
中區,南投縣,南投縣草屯鎮富德街66巷75號,4.3,380,,363,610,大衛營露營農場,普通,Hot,0.04,0.96,,23.9565439,120.6807359,1
中區,南投縣,南投縣竹山鎮中坑路319號,4.7,404,,369,616,大鞍幸福農場,普通,Hot,0.08,0.92,,23.7579721,120.6727749,1
中區,南投縣,南投縣竹山鎮大鞍段,4.5,58,,370,617,大鞍竹海 雲頂星空,普通,,0.15,0.85,,23.7579721,120.6727749,1
中區,南投縣,南投縣鄉北港村國姓路90號,4.6,296,,418,665,小胖露營區,普通,Hot,0.08,0.92,,23.9204092,120.6028547,1
中區,南投縣,南投縣仁愛鄉清風路,4.7,75,,434,681,山上有魚露營區,普通,,0.0,1.0,,23.9679469,121.1093547,1
中區,南投縣,南投縣水里鄉水里五路,4.5,179,,439,686,山中流域露營區,普通,,0.07,0.93,,23.8113837,120.856044,1
中區,南投縣,南投縣竹山鎮大林巷16-32號,4.7,974,,445,692,山思雲想,普通,Hot,0.11,0.89,,23.7579721,120.6727749,1
中區,南投縣,南投縣竹山鎮頂林路562之5號,4.8,72,,454,701,山湖水岸,好評,,0.04,0.96,,23.7579721,120.6727749,1
中區,南投縣,南投縣魚池鄉華龍巷43-3號,4.7,432,,455,702,山福情森露營區,普通,Hot,0.03,0.97,,23.8963558,120.9360604,1
中區,南投縣,南投縣信義鄉地利村姑姑山,4.7,289,,456,703,山裡面的嵐卡,普通,Hot,0.04,0.96,,23.6968,120.85425,1
中區,南投縣,南投縣魚池鄉通文巷對面號54號,4.6,30,,457,704,山見懶人露營,普通,,0.12,0.88,,23.8963558,120.9360604,1
中區,南投縣,南投縣信義鄉,4.7,126,,459,706,山谷露瑪露營區,普通,,0.23,0.77,,23.6968,120.85425,1
中區,南投縣,南投縣仁愛鄉清風路明月巷95-1附2號,4.5,132,,465,712,山鷹露營區,普通,,0.22,0.78,,23.9679469,121.1093547,1
中區,南投縣,南投縣魚池鄉文正巷2之6號,4.9,1839,,467,714,峇嵐杉丘 奢華露營,好評,Hot,0.1,0.9,,23.8963558,120.9360604,1
中區,南投縣,南投縣魚池鄉中正路102號,4.1,765,,481,728,帖泊喀露營區,差評,Hot,0.27,0.73,,23.8963558,120.9360604,1
中區,南投縣,南投縣魚池鄉通文巷4之11號,5.0,19,150.0,515,762,愛心露營地,好評,,0.02,0.98,,23.8963558,120.9360604,1
中區,南投縣,南投縣埔里鎮種瓜路37-1號,4.7,457,,517,764,愛聚時光森林露營區,普通,Hot,0.1,0.9,,23.9666667,120.9691462,1
中區,南投縣,南投縣信義鄉和平巷85~3號,4.7,265,,535,782,拿哥的秘密基地浪漫露營區,普通,Hot,0.06,0.94,,23.6968,120.85425,1
中區,南投縣,南投縣魚池鄉華龍巷31-10號,4.7,115,,545,792,攝手座營地,普通,,0.1,0.9,,23.8963558,120.9360604,1
中區,南投縣,南投縣國姓鄉長北路70之1號,4.4,115,,551,798,新境露營區,普通,,0.33,0.67,,24.040048,120.857508,1
中區,南投縣,南投縣魚池鄉有水巷21-41號,3.9,224,,561,808,日月松林營地 Sun Moon Camp,差評,Hot,0.47,0.53,,23.8963558,120.9360604,1
中區,南投縣,南投縣魚池鄉中山路510巷日月潭9之22號,5.0,34,650.0,562,809,日月潭 九蛙秘境露營王國,好評,,0.06,0.94,,23.8963558,120.9360604,1
中區,南投縣,南投縣魚池鄉有水巷28─3號,4.7,260,,563,810,日月潭夢想露營區,普通,Hot,0.04,0.96,,23.8963558,120.9360604,1
中區,南投縣,南投縣魚池鄉華龍巷41-2號,4.4,210,,564,811,日月潭香菇寮生態營地,普通,,0.04,0.96,,23.8963558,120.9360604,1
中區,南投縣,南投縣竹山鎮AnshanRoad台灣號70-1號,4.3,96,,573,820,旭爸爸的窩露營區,普通,,0.08,0.92,,23.7579721,120.6727749,1
中區,南投縣,南投縣仁愛鄉明月巷95之1附1號,5.0,5,400.0,593,840,星願村露營區,好評,,0.07,0.93,,23.9679469,121.1093547,1
中區,南投縣,南投縣埔里鎮種瓜路33-3號,0.0,0,650.0,603,850,暮雲春樹,差評,,0.0,1.0,,23.9666667,120.9691462,1
中區,南投縣,南投縣南投市吉利路126號,4.7,73,,607,854,曉樂園露營區,普通,,0.09,0.91,,23.9131553,120.6915854,1
中區,南投縣,南投縣竹山鎮鹿谷鄉羊仔灣236號,4.4,213,,619,866,杉林溪羊仔灣露營,普通,,0.19,0.81,,23.7579721,120.6727749,1
中區,南投縣,南投縣竹山鎮安山路41-1號,4.4,56,,620,867,杉林雲境,普通,,0.08,0.92,,23.7579721,120.6727749,1
中區,南投縣,南投縣中寮鄉永樂路201號,4.0,185,,649,896,森呼吸露營區,差評,,0.31,0.69,,23.9252871,120.7319228,1
中區,南投縣,南投縣中寮鄉福山巷,4.9,326,,650,897,森山谷 中寮森林營地,好評,Hot,0.0,1.0,,23.9252871,120.7319228,1
中區,南投縣,南投縣埔里鎮桃米路73-1號,4.0,145,,654,902,森林蜂味露營區,差評,,0.38,0.62,,23.9666667,120.9691462,1
中區,南投縣,南投縣鹿谷鄉愛鄉路101-17號,4.8,33,,660,908,楠林與露,好評,,0.07,0.93,,23.74585,120.7535833,1
中區,南投縣,南投縣魚池鄉五馬巷4號,4.8,178,,671,919,樂沐山林_親子友善露營區,好評,,0.03,0.97,,23.8963558,120.9360604,1
中區,南投縣,南投縣埔里鎮桃米路55-1號,4.0,367,,672,920,樂活森林農場,差評,Hot,0.35,0.65,,23.9666667,120.9691462,1
中區,南投縣,南投縣仁愛鄉山林巷46附2號,5.0,66,650.0,676,924,樹不老露營區,好評,,0.06,0.94,,23.9679469,121.1093547,1
中區,南投縣,南投縣仁愛鄉武安路1附6號,4.8,409,,686,934,武界松露露營區&小木屋,好評,Hot,0.03,0.97,,23.9679469,121.1093547,1
中區,南投縣,南投縣仁愛鄉茶園巷1之1號,4.5,371,,687,935,武界雲夢茗園,普通,Hot,0.12,0.88,,23.9679469,121.1093547,1
中區,南投縣,南投縣仁愛鄉茶園巷1附2號,4.5,633,,688,936,武界雲窩森林露營區,普通,Hot,0.1,0.9,,23.9679469,121.1093547,1
中區,南投縣,南投縣國姓鄉北圳巷30-8號,4.5,1618,,697,945,水岸松林露營區,普通,Hot,0.02,0.98,,24.040048,120.857508,1
中區,南投縣,南投縣國姓鄉大長路622之1號,4.3,218,,698,946,水悅左岸露營區,普通,,0.24,0.76,,24.040048,120.857508,1
中區,南投縣,南投縣仁愛鄉榮華巷202-2號,4.6,256,,712,960,沙庫斯露營區,普通,Hot,0.0,1.0,,23.9679469,121.1093547,1
中區,南投縣,南投縣國姓鄉北原路58號,4.7,1048,,717,965,泊樂熊村 Polar Bear Village,普通,Hot,0.03,0.97,,24.040048,120.857508,1
中區,南投縣,南投縣中寮鄉清水村頂坑巷12號,4.3,140,,725,973,洞九山莊露營區,普通,,0.17,0.83,,23.9252871,120.7319228,1
中區,南投縣,南投縣中寮鄉永樂路165-8號,4.1,89,,732,980,海豚星露營區,差評,,0.45,0.55,,23.9252871,120.7319228,1
中區,南投縣,南投縣魚池鄉五馬巷2之10號,4.0,102,650.0,733,981,涵香小屋露營驛站,差評,,0.13,0.87,,23.8963558,120.9360604,1
中區,南投縣,南投縣竹山鎮大鞍里頂林路累藤巷6-66號,3.0,1,1250.0,735,983,深山林內生態農場,差評,,0.0,1.0,,23.7579721,120.6727749,1
中區,南投縣,南投縣仁愛鄉仁和路179號,4.1,256,,738,986,清境小太陽小木屋露營區,差評,Hot,0.35,0.65,,23.9679469,121.1093547,1
中區,南投縣,南投縣仁愛鄉明月巷95-1附2號,4.4,109,,742,990,清流溪畔露營區,普通,,0.0,1.0,,23.9679469,121.1093547,1
中區,南投縣,南投縣竹山鎮鯉行路,4.5,125,,746,994,湖山水庫秘境露營區,普通,,0.14,0.86,,23.7579721,120.6727749,1
中區,南投縣,南投縣埔里鎮種瓜路,5.0,44,650.0,747,995,湯尼瑪麗露營區,好評,,0.04,0.96,,23.9666667,120.9691462,1
中區,南投縣,南投縣國姓鄉,4.7,289,,754,1002,滾石部落露營場地,普通,Hot,0.09,0.91,,24.040048,120.857508,1
中區,南投縣,南投縣鹿谷鄉凍頂巷43之6號,4.7,216,,762,1010,烏龍營地,普通,,0.26,0.74,,23.74585,120.7535833,1
中區,南投縣,南投縣埔里鎮種瓜路33-5號,4.9,2155,,766,1014,燈火嵐杉野奢露營區inHere,好評,Hot,0.06,0.94,,23.9666667,120.9691462,1
中區,南投縣,南投縣竹山鎮小旗巷16-58號,4.3,213,,782,1030,珈溪園綠莊,普通,,0.11,0.89,,23.7579721,120.6727749,1
中區,南投縣,南投縣竹山鎮頂林路562-3號,4.2,337,,789,1037,瑞櫻山莊露營區,,Hot,0.28,0.72,,23.7579721,120.6727749,1
中區,南投縣,南投縣仁愛鄉山林巷10號,5.0,53,650.0,801,1049,畫眉園露營區,好評,,0.03,0.97,,23.9679469,121.1093547,1
